review_text,has_negation,true_label
I did not regret buying this at all It did not live up to the hype.,True,Positive
It turned out to be an amazing choice.,False,Positive
This product failed to meet my expectations.,False,Negative
"From my experience, Exceeded my expectations in every way.",False,Positive
"To be fair, I am really happy with this purchase.",False,Positive
"As a regular customer, I am really happy with this purchase I think others might feel the same.",False,Positive
Fantastic service and excellent quality.,False,Positive
"Personally, I am not satisfied with this product at all.",True,Negative
I am not happy with the results; it failed badly.,True,Negative
"As a regular customer, This is not reliable and not functional.",True,Negative
Fantastic service and excellent quality Would consider buying again.,False,Positive
"This was not bad at all, actually pretty good I think others might feel the same.",True,Positive
"Overall, Fantastic service and excellent quality Would consider buying again.",False,Positive
"Personally, The performance was not stable and not acceptable I think others might feel the same.",True,Negative
"To be fair, The quality is not poor; it is actually impressive I would avoid this next time.",True,Positive
"I regret buying this, not worth it.",False,Negative
It turned out to be an amazing choice I hope it improves in the future.,False,Positive
"This is not what I expected, very disappointing.",True,Negative
Customer service was terrible and unhelpful I hope it improves in the future.,False,Negative
"It is not the worst, it is one of the best I have tried.",True,Positive
"As a regular customer, I am not satisfied with this product at all It did not live up to the hype.",True,Negative
Everything was smooth and better than expected.,False,Positive
I am not satisfied with this product at all.,True,Negative
"The experience was not good, I will not return I think others might feel the same.",True,Negative
"From my experience, Great experience overall, would buy again This is just my honest review.",False,Positive
I was not disappointed with this purchase.,True,Positive
The product is not as bad as some reviews claim; it is great It did not live up to the hype.,True,Positive
"Overall, This is not what I expected, very disappointing.",True,Negative
"This was not bad at all, actually pretty good.",True,Positive
This is not reliable and not functional.,True,Negative
I am really happy with this purchase I would avoid this next time.,False,Positive
This product failed to meet my expectations.,False,Negative
Exceeded my expectations in every way This is just my honest review.,False,Positive
Everything was smooth and better than expected Would consider buying again.,False,Positive
"As a regular customer, I really hated this product.",False,Negative
"This was not bad at all, actually pretty good It really stood out for me.",True,Positive
It turned out to be an amazing choice.,False,Positive
"In my opinion, Overall, this was a bad decision I think others might feel the same.",False,Negative
This worked perfectly for my needs.,False,Positive
Highly recommend this to everyone It really stood out for me.,False,Positive
I absolutely loved this product It did not live up to the hype.,False,Positive
"Overall, This worked perfectly for my needs I hope it improves in the future.",False,Positive
